track_id,track_name,track_artist,rating,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,userID,itemID
1t9QfMMUAij4Wtwq4HVDbz,Grass is Always Greener Club,Dirty Chime,35,2YcRpZjCkyPC3p4DCZJL2E,Grass is Always Greener Club,2019-11-08,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.676,0.745,11,-6.049,0,0.0378,0.0711,0.00375,0.0869,0.613,125.973,200799,4021,65
4EBEYyRQ95GSqKXNbQnPP7,Holding Space,Luke Adamson,34,3mP7WNS7GA00kKZLyHFsDp,Holding Space,2019-11-29,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.87,0.38,4,-10.061,0,0.0511,0.0912,0.00266,0.173,0.73,120.038,201481,4023,65
5Ng5imfPCY4S1RxugcYd3g,Did I Do Something Wrong?,Bex,36,1e5inhXMjtPWEBjQqrD3XM,Did I Do Something Wrong?,2019-12-13,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.445,0.28,2,-8.487,0,0.0313,0.609,0.0,0.149,0.0659,123.828,282773,4024,65
5bbxBlkH2QdB1AkA0JIx36,buttercup,Palmertrees,37,3tJTbbFbcixjYh727PbAsZ,buttercup,2019-12-21,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.782,0.322,8,-12.371,1,0.0443,0.673,0.00014,0.0806,0.359,119.941,196000,4025,65
17s9ohMleXceK8Qobgl8Zd,striptease,carwash,48,1CD0z7zi1KUO9sRLC83ezo,striptease,2019-11-05,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.693,0.572,8,-8.89,1,0.0746,0.127,0.953,0.102,0.732,130.048,160659,4026,65
34sfGtzQl376IwomFqbJ2L,That Night,Indyah,44,5x3wL7UTOo6bePhtsLCRhY,That Night,2019-12-13,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.73,0.493,7,-7.656,1,0.0419,0.201,7.11e-05,0.0562,0.374,105.036,167228,4027,65
1HZBR7AHOA3oXlGE7SB9RP,At Least I'm Moving,Tommy Strauser,34,2FaShUMb5UTKtZ4bKUQe6K,At Least I'm Moving,2019-10-25,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.622,0.616,0,-8.314,1,0.0385,0.282,0.669,0.215,0.392,92.294,249000,4028,65
4652sjB5SIXUSZYDvGAl1j,Lil' Tune,Sunfish,32,0wB4aZ9mS2k5HXnsKsADfv,Lil' Tune,2019-12-06,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.869,0.706,9,-6.795,0,0.0903,0.135,2.12e-05,0.0534,0.564,116.032,182825,4029,65
6eMGVZ7U2iGU8333jxkAi2,Bad Habits,Piperline,35,4MStGOstl57hqCMlGTyiMt,Bad Habits,2019-12-16,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.463,0.468,10,-13.548,1,0.0471,0.0361,3.08e-06,0.132,0.216,90.116,194583,4031,65
0DmuBILb0jSb0pdYGZP1bw,Dark. Black. Heart.,Austin P. McKenzie,31,3w12EvmraWP643RfYK8ItI,Nightshade,2019-12-13,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.36,0.221,2,-12.601,0,0.0345,0.798,3.73e-06,0.143,0.294,143.688,256895,4032,65
07OKKRUAmBaJDf8YGF1PD5,Do Me Like A Drug,Emmanuel Franco,35,5HzJGtjLt07juxiozjWWBF,Do Me Like A Drug,2020-01-08,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.857,0.757,6,-4.739,1,0.0503,0.159,0.00765,0.0977,0.374,106.985,172710,4033,65
5Y07b3xtlYJdahK8TAlCel,Ambrosia,TIMIAN,34,0L8KhhMuWtZhDDbRxskbJo,Ambrosia,2019-11-14,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.38,0.333,9,-10.511,0,0.0354,0.709,0.000766,0.365,0.0377,110.298,270545,4034,65
1TqlivP51FBxN9Oa69kNjd,Wait for You,Innerbloom,42,6whCdJIkqofionpFnGbJFc,Wait for You,2019-11-26,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.213,0.693,5,-4.868,1,0.0492,0.615,0.000108,0.192,0.134,165.571,240000,4035,65
0UreG2A8t2D4s0DycjmAbS,don't give up on me,pink roses,41,3YMkIPHsxWPcGDFjzY9r3D,bedroom,2019-11-07,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.466,0.74,10,-9.027,1,0.0593,0.0357,0.00249,0.111,0.0887,177.896,272360,4036,65
0r7ytFBs7IucCT8CxES7Os,Lie to Me,Cam M.,33,1B7XwgwQZwJW9fSpz1DWUc,Lie to Me,2019-11-02,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.568,0.365,10,-8.463,0,0.0345,0.804,0.0,0.127,0.288,120.05,228168,4037,65
0JEetF7i4P30FFokKslZOB,Castles,Emily Lind,35,3CEoL6CyvsyrITXJttSJwg,Castles,2019-11-21,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.61,0.438,0,-6.166,1,0.0274,0.713,2.35e-05,0.111,0.141,147.94,156827,4038,65
1H1f6It40uwEDpgjnRcQ4a,"I Think I Kinda, You Know - Instrumental",Alan Zachary,33,4GgojLZOPRu8MdUVmjNRSI,High School Musical: The Musical: The Series (Original Soundtrack),2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.83,0.349,0,-14.625,1,0.0559,0.108,0.803,0.0961,0.327,128.975,172446,4039,65
0aYRMIcuIeBFZEUg6pTsMF,bedroom window,c7oud,30,6ZUO1XoqJlh6P5wPXjU78N,bedroom window,2019-12-21,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.604,0.482,7,-11.862,1,0.0247,0.782,0.883,0.121,0.217,81.968,179250,4040,65
2ZYkl27YyPCXStjrdfHh5z,Silver Lake Queen,Diplomacy,39,5NKHlutmaYzHzZUQN7ME2A,Silver Lake Queen,2019-10-18,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.736,0.826,9,-4.886,0,0.0849,0.000337,0.00744,0.0441,0.864,123.953,235484,4042,65
4q4ZDr3l5wGVHupxjajUIH,Enough,Rayne,32,4Ogx1oQQruKKl8RxoZZ8q4,Enough,2020-01-03,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.653,0.411,7,-8.913,0,0.12,0.427,0.0,0.108,0.127,142.527,220632,4043,65
0QM6nU9Wr56ph2s8Dwl7uo,Swimming In Your Feelings,HAVEN,45,2g3ezbmKmkAGTY99Gy6VQL,Swimming In Your Feelings,2019-11-01,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.741,0.699,9,-6.718,1,0.0746,0.305,0.0,0.3,0.728,147.127,161890,4044,65
0Dm6IRxyvcPamWqUXOLATr,Access,Jungle Animals,31,1WvhlrOxQVkTDoYRfBZR0Y,Access,2019-10-18,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.599,0.55,5,-7.271,1,0.0324,0.354,5.96e-05,0.149,0.385,91.982,171853,4046,65
3lFDSMvOd8NG0idns2ye9x,Rain,More Ease,37,6JAyNMo202zTZ6PRGEoyP6,Rain,2019-11-29,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.814,0.382,4,-8.75,0,0.282,0.556,0.0395,0.1,0.278,79.03,186457,4047,65
63hp6LPXZ4OcrhBCuipNoN,She Got the Moon,Berry Juice,36,5qdVlUCZMwT0Jy410IwdGA,She Got the Moon,2019-10-18,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.668,0.632,8,-5.879,0,0.0523,0.0728,0.00032,0.39,0.448,115.991,278533,4048,65
5KwVSqf6TkzKQk0bG7owyH,Shut It Down,Georgia Dutton,27,2LljWbqDYKBkOJFtvDftli,Shut It Down,2019-12-19,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.784,0.324,4,-9.001,1,0.0356,0.885,0.0,0.101,0.65,103.027,163607,4050,65
6jt3LoLnTs0CBsE4Z1d8r1,Know Me,Moonlight Social,33,1AgO5LBwhfgqWnWcB3rOY5,Know Me,2019-11-22,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.813,0.683,9,-3.394,0,0.0393,0.621,1.48e-05,0.0909,0.72,108.013,210000,4051,65
45gItCnjA2nQGuTesDZ7wb,Talk About It,Heather Cole,34,1J4z16KZWZiv6MkVwGGTmx,Talk About It,2019-12-06,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.837,0.61,0,-6.497,1,0.146,0.304,8.3e-06,0.0785,0.842,147.086,164916,4052,65
3sevlI1P7FQdW3enywfz1O,I Read U Like a Book,Simon Loof,32,5pbgjmGnSeFonusHGxIULZ,I Read U Like a Book,2019-10-24,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.774,0.58,4,-8.278,0,0.0282,0.758,4.76e-05,0.126,0.788,125.956,170539,4053,65
5E0kbd2qWAodXncg9Sxhfu,Closely,August Roads,32,5A8sSGSjqizCUkoqMuxLOw,Highs And Lows,2019-10-24,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.551,0.304,1,-11.5,0,0.0637,0.612,0.0,0.228,0.115,150.003,203120,4055,65
6qONQJm59lYOH2Ioa5bb9X,Love Letters and Cigarettes,Liv Young,21,5nnoOa0V6AjSx4V0rs34UI,Love Letters and Cigarettes,2019-12-20,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.672,0.678,7,-6.759,1,0.145,0.0981,0.0,0.185,0.309,94.111,164840,4056,65
6GoZuYpN1nXKV2zSM6RHpv,Reaching Out,Isabella Hixson,32,6ZCZmBizC5o5DL3HwS3Kkl,I Will Go and Do: 2020 Youth Album,2019-11-17,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.459,0.238,9,-8.049,1,0.034,0.89,0.0,0.0948,0.163,69.456,221986,4058,65
0nlvfzBggNIElNWnjVlzMT,Sinking,Tinley,26,7qFqCfNnUJ5I9vFlajwt1X,Sinking,2019-12-13,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.542,0.169,0,-13.416,1,0.0586,0.78,0.0,0.11,0.411,108.764,195092,4059,65
0BtkZoSbth2mU4stlqkk1E,When You Know,Sunny State,34,3DKCLmf5VCJl6upHYk5ViG,When You Know,2019-10-25,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.599,0.636,0,-5.944,1,0.0584,0.0762,0.0,0.295,0.531,164.078,181859,4060,65
1mJ8RePYsM8u8ENGjdi8Ht,Chai Tea,audrey,21,6VEreQrml5Qn2GiyA6WE4j,Chai Tea,2019-11-23,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.806,0.353,0,-12.134,1,0.0366,0.845,0.000193,0.137,0.0391,98.024,263155,4061,65
0J6PbnvCKcBWhnPzN2IBId,Die Young,VÂN SCOTT,40,6Uz7qwsN20RVPCkSBcoqug,Die Young,2019-11-01,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.679,0.507,3,-6.215,1,0.0302,0.735,0.0,0.114,0.4,128.006,236719,4062,65
0ebtefX0Ck2a35arKihkYH,Close Enough,Slight Diversion,22,2ukibkYaonPU7MeTIPwtch,Close Enough - Single,2020-01-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.625,0.542,11,-11.242,0,0.0656,0.172,0.373,0.104,0.346,74.467,252200,4063,65
2IROkA9gwDeblCyaf7aBGH,atlantis,RUFUS,37,2fUDXON1uClL94lSipdPDj,atlantis,2019-11-20,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.3,0.36,1,-9.111,1,0.0319,0.455,0.000145,0.194,0.145,180.403,160500,4068,65
3a1Zmq0P1E6W80x8EOcVNP,Tough (feat. Noah Kahan),Quinn XCII,67,7zGPSFi3LOIC1L5Dj0oEBx,From Michigan With Love,2019-02-15,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.729,0.57,10,-7.047,1,0.0554,0.388,0.0,0.111,0.687,93.125,178133,4074,66
4QMSq1uq0JgvyKhEDp8wkx,Less Than I Do,The Band CAMINO,66,3P2pfKYwZCylJXcGlwlh2w,Less Than I Do,2018-12-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.529,0.579,9,-6.94,1,0.0518,0.0198,3.18e-06,0.103,0.46,76.991,211694,4076,66
0mPTZjG5PElXTUIxj1nqgp,If You're Gonna Lie,FLETCHER,66,4aGGhfTv8mJ9JAiz8dsa0L,you ruined new york city for me,2019-08-16,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.671,0.763,8,-5.877,1,0.305,0.607,2.16e-05,0.495,0.469,149.87,203113,4077,66
65SjaqhfKeFhmXprzlzyn4,Nostalgic,A R I Z O N A,69,1qnAzDoa24ZYCZDzmP74sL,ASYLUM,2019-10-11,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,182668,4079,66
4GKcaqt6PFor4siHXMO42e,Novocaine,The Unlikely Candidates,65,2CnxyJ5Rtq0KHLTXoN9eV5,Novocaine,2019-03-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.652,0.833,10,-4.898,1,0.0392,0.00191,0.000536,0.122,0.231,116.043,245240,4080,66
74d9QhneUCIUvO00ev5kyX,Just a Little Longer,SHY Martin,66,11BMDCeD3IO5VnE1VVTSQA,Overthinking,2018-12-07,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.85,0.551,0,-7.197,1,0.0572,0.0559,0.0,0.161,0.634,104.967,206204,4081,66
0pVE0otGuUr9ya4T3p8A19,Halfway There,ROZES,63,5HHxrhCf9YzQZ9nCxrV5pH,Halfway There,2019-01-04,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.591,0.743,0,-4.245,0,0.0456,0.0435,0.000731,0.362,0.251,160.019,207920,4083,66
6LiDQPlwukZQ0YG8W8FdPg,Crash My Car,COIN,65,1SsEM2Gju9Ocbl0nYUZctJ,Crash My Car,2019-06-13,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307,4084,66
5teOR8KU4XNWY2WlVUDiIR,85%,Loote,65,0hc021mB0QDSF4uCTr3Ki7,lost,2019-06-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.574,0.651,7,-7.585,1,0.046,0.346,0.0,0.149,0.368,140.017,174107,4085,66
4vhW66VGfINDEOssckYMIW,A Big World,Joel Adams,65,5GWNO9g2pbXdPMVjZUDgvv,A Big World,2019-03-01,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.394,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446,186681,4086,66
52AtuDhDYHavraoyirpylv,Temporary,Ella Vos,59,0AlMs7n6Z9mvcmw7v2tUn6,Temporary,2019-01-18,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.715,0.363,8,-8.265,1,0.0433,0.0348,0.0,0.0637,0.347,87.017,151665,4087,66
7oiZRx7OZbUAYUiYeFTXrf,Warm Animal,Sure Sure,61,5LJzP85Zn7B2IAt7zhLImG,What's It Like?,2019-06-27,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.786,0.384,5,-8.655,1,0.0651,0.072,0.00115,0.0484,0.77,137.935,211147,4088,66
1uHfCC9qFChGhiSarUWq1B,They Told Me,Palm Trees,52,0s8cuApDirOCHXdb5Atv2F,They Told Me,2018-12-21,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.694,0.556,5,-6.763,1,0.14,0.501,0.0,0.103,0.547,99.972,181823,4090,66
0R5GHstZfGdRcfXrAcL7Sd,Off Limits,BAYNK,54,5hb9aZmt8McCp8ktZh2dJZ,Someone's EP II,2019-05-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.663,0.563,6,-8.072,1,0.309,0.483,0.0,0.0825,0.551,80.013,159750,4091,66
3xKNy9VJrH2hqO3YXV2mKx,Half Gone,Stephen Puth,65,3MNRKvnbbG1sYeNzkjV9m9,Half Gone,2019-03-01,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.63,0.561,0,-4.906,1,0.0369,0.0977,0.00023,0.058,0.492,90.932,192571,4092,66
4GR9MdPIvrkxcEJ4RUbxPk,Atoms - Said the Sky Remix,RL Grime,59,6jqYfL2en7nuHT7fYfBJQE,"NOVA (The Remixes, Vol. 1)",2018-12-07,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.519,0.742,3,-3.554,1,0.061,0.315,8.42e-05,0.0836,0.246,127.971,255117,4095,66
69oPVTn6mFjMoB3axEejog,BITCH (takes one to know one),Lennon Stella,63,4Edt3CfGlR2xcW5W2mpGxY,BITCH (takes one to know one),2019-03-15,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.746,0.55,2,-9.68,1,0.0598,0.0311,0.0,0.126,0.522,97.018,183840,4096,66
3LSnp6mtKiVXCJwsmOvfMd,Summer Love - Recorded at Spotify Studios NYC,Chelsea Cutler,65,5hLin1G9HnweybsmPME5QV,Spotify Singles,2019-03-13,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.667,0.302,4,-11.633,0,0.0377,0.198,1.18e-05,0.101,0.239,81.966,214381,4097,66
6C3MGasn7adPXHlE1z4NbV,FU4E,Lost Kings,57,6Z0dLHgtpQBXnnQJ0Ykott,Paper Crowns (Deluxe),2019-01-18,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.794,0.644,5,-5.522,1,0.0355,0.134,5.18e-05,0.182,0.788,146.032,207280,4101,66
5jYe1mOKg5zUx0enf1DOdz,Cold,Boy In Space,68,0Vci60496fhTWcRODhFCYM,Cold,2019-08-08,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.711,0.412,9,-6.827,1,0.0445,0.184,0.0,0.0546,0.186,130.015,203538,4103,66
3Vtl4Xc9cKVs1UoenXtScn,Floating (feat. Khalid) [filous Remix],Alina Baraz,64,0QVHAyioFI1UB5iy7kWJY8,Floating (feat. Khalid) [filous Remix],2019-02-08,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.757,0.614,4,-6.828,1,0.126,0.472,0.0,0.161,0.616,90.523,200865,4104,66
734x5kcTkpSZpsprjOYDNH,Something Better,Minke,46,1QK0HHI0VhzbCBvFEDSIG0,The Tearoom,2019-03-08,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.53,0.411,2,-6.422,1,0.0328,0.589,0.0,0.106,0.193,103.409,213962,4105,66
5Js5edLzibx0GcazYl7v85,Spoonful,Grizfolk,53,13kAaKPzIT3t37s7u1X9CJ,Rarest of Birds,2019-07-19,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.588,0.666,2,-6.467,0,0.039,0.0905,0.0,0.0667,0.439,126.753,188773,4107,66
0UbfSLuX1zF2em3HulFN0A,Keep You Close,FRENSHIP,48,08RH5oSOsDss5CuJBzaPzz,Vacation,2019-05-17,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.631,0.6,2,-7.912,1,0.0589,0.167,6.3e-05,0.101,0.525,76.015,197814,4108,66
5Po5YmT4RhawSeqNXx5m0o,Maybe You're the Reason,The Japanese House,57,3Pa8W1UOD018R21VgOPTYZ,Good At Falling,2019-03-01,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.621,0.762,5,-6.376,1,0.0328,0.106,2.71e-06,0.302,0.395,95.014,218936,4109,66
0mp6WVhgI5FF6DGtYcyBNm,All Your Days,Shallou,61,5VBNYd2VnQz9g51247TQ2v,All Your Days,2019-02-28,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.537,0.347,4,-10.245,1,0.0303,0.444,0.00343,0.111,0.0968,110.011,275013,4110,66
4NK49OnNDP3oJcTGs89XSg,Beggar's Song,Matt Maeson,56,3IQhe9N4j1tXTwKlhT2FsL,Bank On The Funeral,2019-04-05,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.446,0.456,6,-7.338,1,0.054,0.595,0.0,0.0752,0.27,145.056,235053,4113,66
5AmTHXOp1sTFkYZBRBQ7zt,Falling For Boys,Julia Michaels,67,2f4Ejh4Po2rpuXSYa6IDCe,Inner Monologue Part 2,2019-06-28,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.646,0.485,0,-6.647,1,0.0829,0.501,0.0,0.121,0.408,148.13,183720,4114,66
1RqoiUFqBzWiyAbFQdHJaa,One Magic Moment,Bad Suns,48,4aRsRX6d1fiy118XVFPzRT,Mystic Truth,2019-03-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.31,0.741,6,-5.137,1,0.0366,0.000406,9.75e-05,0.107,0.289,120.065,217333,4115,66
6IW6mD0OrfYXXkTgdLBQ83,Cynic,Noah Kahan,64,3DNQrMjvVGiueVrj1qquJd,Busyhead,2019-06-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.784,0.692,5,-5.634,1,0.0338,0.23,1.14e-06,0.325,0.962,103.007,208493,4116,66
7xPzc46jIlrvO5gzazcWMy,Do Me,Kim Petras,59,3IcJmQcFPkitObupYRNgd7,Clarity,2019-06-28,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.595,0.575,9,-7.214,1,0.0342,0.000651,0.00108,0.11,0.354,134.018,212325,4117,66
6GqRl2u7LIW93T8Vi5LnXU,Timebomb,WALK THE MOON,61,7l2pRhL2IxUflTUeX8iU1w,Timebomb,2019-01-11,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.583,0.778,5,-4.766,1,0.0403,0.000276,0.0,0.621,0.446,122.053,218589,4121,66
7cpEhtddPd70q9a48mRvgz,Young,Parachute,54,6Fptz4SGDZNLDIlOyUc4Vz,Parachute,2019-05-10,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.683,0.682,4,-5.911,0,0.0323,0.0361,1.47e-05,0.159,0.506,93.994,223627,4124,66
4lun2dqyRS6RL59sew7CAr,slow motion,flor,52,0gSkJ8vX0yW1mkNKORxhMP,ley lines,2019-09-06,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.702,0.658,1,-5.522,1,0.0262,0.00844,8.11e-06,0.232,0.773,103.025,183760,4125,66
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe,53,4yKwChgdGpJzf2nn3nPHfP,Moral of the Story,2019-02-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084,4126,66
2VBYFWgwIlJjyzidPTHQqp,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),Snakehips,56,6PRuFI0MKWIhPvjzSFtUjy,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),2019-02-01,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.797,0.93,11,-3.37,0,0.0455,0.0636,0.000123,0.951,0.907,123.985,159587,4127,66
71HJ6PCDao3hcgOEUX8M22,Karma,Robinson,52,10hoP9G7IV3VoWtCGbvvZf,Karma,2019-01-25,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.756,0.675,7,-6.479,1,0.0755,0.00767,0.000909,0.0535,0.34,98.092,188824,4128,66
3Tiv2bF1OLCXXnuXaDKaG3,HOLD YOU DOWN,X Ambassadors,62,5YF8ms264wRnswVK1YMYmu,ORION,2019-06-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.577,0.627,1,-5.553,0,0.0533,0.0491,1.24e-06,0.0766,0.446,78.96,197933,4129,66
2SCUNHTUORvAnmWjSsp5Ib,Crop Circles,Jon Bellion,59,4oNTQtyqMltQXSnrmgMYWh,Crop Circles,2019-05-31,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.793,0.755,4,-4.561,0,0.0737,0.077,0.000271,0.0868,0.664,99.912,147684,4130,66
6Ok1iGWO9wd5XFD3mA5lEv,Like I Remember You,Vera Blue,58,2pWvNz1MxzCDY139JLhDQm,Like I Remember You,2019-02-08,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.415,0.334,7,-9.412,1,0.045,0.65,0.00088,0.131,0.359,199.895,187742,4131,66
6D8WgDaIuyirn6egGauzVK,Love Me Back,RITUAL,57,26tNi6v3WgUXYEvmYq5u2M,Love Me Back,2019-01-23,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.745,0.664,1,-4.28,1,0.0613,0.498,8.15e-06,0.0777,0.468,108.067,178233,4132,66
6rReKrolZgh6rv97SVSxPE,I Wish,Hayley Kiyoko,60,2aH7vOX17njaGz6Th2e8kK,I'm Too Sensitive For This Shit,2019-10-11,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.623,0.751,8,-3.176,1,0.235,0.324,3.31e-06,0.158,0.59,91.0,205029,4133,66
7a0VLUciBUdE2RmpEnod9O,Fools,ufo ufo,54,1pKwcCYYMtYWsKnXvpmNYP,Fools,2018-12-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.702,0.603,7,-6.833,0,0.0598,0.168,0.0,0.213,0.717,106.023,220085,4134,66
